ID,Saxon,German,Webpage,Date,Source,Origin,Year,Tags,length
160,"Wenn‘s in Winter schneie tut, glitzern tut der Schnee, hul ich mir menn Schlieten raus, naus gieht‘s of de Höh; un do ward siech aufgesetzt. Hei,dos gieht geschwind, saust mer su ne Bargel no wie dr böhm‘sche Wind. Tralalalala, wie is dos schie, wenn mir könne ruscheln gieh. Tralalalala, wie is dos schie, ka mer ruscheln gieh. Wenn‘s in Winter schneie tut, ´s ka Stoppen Bah, such ich mir de Schneeschuh har, schnall mer fix se nah. Do gieht‘s über Wies‘ un Fald, fix bargo, fix bargauf. Haat‘s enn aa a paamol hie, stieht mer wieder auf. Tralalalala, wie is dos schie, übern Schnee su lecht ze zieh. Tralalalala, wie is dos schie, übern Schnee ze ziehn. Wenn‘s in Winter schneie tut, alles is gefrorn, dass mer vür dar Kält derfriert bal de Nos un Ohrn. Fix de Schlittschuh an de Füß‘ un zer Eisbah hie. Su a Lust, su a Labn dorten spät un frieh. Tralalalala, wie is dos schie of dr Eisbah spät un frieh. Tralalalala, wie is dos schie, dorten spät un frieh. Wenn‘s in Winter schneie tut, störme aa dreinei, sitzt dr Lob an Ufen dra, kachelt tüchtig ei, weiß nischt vun dar Harrlichkeit, die do draußen is, denkt sich: Olbern sei de Leit, dos is ganz gewiss! Tralalalala, wie bist du dumm, kumm ner raus, mei Lob, kumm kumm. Tralalalala, wie bist du dumm, kumm ner raus, kumm, kumm.",,https://www.sachsen-lese.de/streifzuege/mundartliches/wenns-in-winter-schneie-tut/,2026-07-10,Otto Peuschel,,,poetry,1284
161,"Dr Hustersch Lob war aaner, der‘sch hintern Uehrne gehatten hoot. Wenn mer ne neis Gesicht sohch, hoot mer net geweßt: Lacht der oder greint der, oder tutt der alles beeds ze gleicher Zeit. ‘R war sinst net schlecht droa; när wenn‘r sei alts, baufelliges Haisel esue oasohch, do hot‘r allemol oa ze seifzen gefange. ‘R hatt siech lang längst e neies, massivs Haus baue welln, hoot aber immer net geweßt, wie ‘r af e oaständige Art und Weis de alt Hütte wegbrenge kunnt. Fersch neie Haisel mußt doch vererscht Platz geschafft wern. Selber wott‘r nu aah net gerod e Schwefelhölzl noahalten, und e annerer hoot ne halt ebn den Gefalln aah net getoa. Ober weg mußt‘s. Und des warn esue Sorgn, die‘r nu freilich net esue mir nischt – dir nischt jeden neis Maul schmiern kunnt. Emol hoot‘r duebn Öbebueden sei glühnigrte Tobakspfeif ganz zufelligerweis über enn klann Heihaifele ausgeklopft und hoot noochert unten droa dr Holztrepp e wing gehorcht und gelauscht, ob‘s do duebn net ball oa ze knistern und ze prasseln fengt. Pfeifele! Des Luderzeig hoot kaa Feier gefange. Ober weg mußt‘s. Und do is emoll dr Zufall ze Hilf kumme. ‘R is gerod ummst Essen geween und hoot seine Spälkele neigedrosselt. Do is ne af aamoll e setter schiener brenzlicher Geruch nei de Nas kumme. Sei Fraa störtzt ganz außer Oten zer Tür rei, schlägt de Händ übern Kopf zamm und sogt, aß dübn ben Nachbarn brenne tet. Do hoot dr Loob wieder e Gesicht gemacht, wue mer net geweßt hoot: Lacht der oder greint der, oder tutt der alles beed’s ze gleicher Zeit. Noochert macht‘r vorne naus dr Gass‘ und paßt miet auf, wie sei Nachber brennt. Lichterloh hoot‘s gelummert. Besetten alten ausgedörrten Holzhaislen, do gob‘s kaa Rettung meh! Wenn die aamol Feier gefange haben, do war Ruh. “Ach, brennt den sei Haisel schie!” denkt dr Lob und schielt oh und zu emoll verstuehlns nüber zu sich. Kaane 20 Schriet endoa, do stund seins. Do hoot‘s af aamol geklörrt, und de Hitz hat dübn be sann Haisel’s Giebelfenster neigedrückt.- Itze hoot dr Lob wieder de schennste Hoffning gehatten. “Ach, wenn‘s dr liebe Gott doch när e wing gut maanet!” denkt‘r, itze wär doch e sette schiene Gelegnet. Und neigierig hoot‘r jeds Feierfünkele verfolgt, des nüber ze ihn zu gefluegn is. Ober sei Haisel wott und wott ebn net miet oafange. Do störtzt af aamol dr Traugott, wos sei Schwoger is, afne zu und weist mit dr Hand nauf des zerbrochene Giebelfenster, wue itze de klann Leichtkeferle trämpeleweis dorterimfliegn und siech droa ne Gebälk aufreihe wie e ruete Parleschnur. “Lob”, sogt‘r, “schau nauf, wenn de do net geleich ewos drgegn machst, do giehet fei die Zeig aah miet fort!” “Maanst de?” tutt do dr Lob derschrocken. “Nu, in Gotteshimmels willn! Des welln mer ober ostzitogeleich ohstelln.” Dodrmiet rennt‘r, wos ‘r när koa, hinter sei Schupf, schlaapft 4 Schieten Strueh nauf sei Öberstu, stopft und rammelt dodrmiet des zerbrochene Giebelfenster zu, und - kaane 5 Minuten – do hoot sei Haisel aah miet gelummert… E Goahr drauf hoot‘r an derselbn Stell sei massivs Haus dortenstiehe, und wenn de Leit emoll af den Brand ze reden kumme, do macht dr Lob wieder e Gesicht, wue mer net waß: Lacht der oder greint der, oder tutt der alles beeds ze gleicher Zeit. Und nochert sogt‘r allemoll: “Iech ho de alt Hütt in letzten Augenblick noch retten welln, ‘s hoot ober fei alles nischt genützt.”",,https://www.sachsen-lese.de/streifzuege/mundartliches/wie-dr-hustersch-lob-zu-sann-neie-haisel-kumme-is/,2026-07-10,Willy Rudert,,,poetry,3350
162,"Übersch Vuegtland und aah übersch Erzgeberg hot sue e Schofkopf vun enn Büchermacher - ne Name ho ich vergessen, wie'r gehissen hot - sue viel Lügn ne Leiten weisgemacht, un andere Bücherschreiber und sinstige gescheite Leit habn's ne noochderziehlt und nochgeschriebn, aß's ann de Leit gar nimmer glaabn well'n, wenn mer'n sogt: ""Gett mr när weg mit eier'n Mootsch. 'S is net esue schlimm be uns mit dr Kelt und mit ne Schnie und mit ne Erdepfelessen und ne Kaffeetrinken, wie's ne Leiten drunten in Niederland virgeredt werd!""  Kaaner hot sich über die alten Lügn in sann Lebn mernergeargert wie dr alte Pummerfranz. 'R wur sue gehissen, weil'r immer en Pummer gehalten hot. Dr Franz war aah e alter, guter tüchtiger Mah, der kaa Kind belaadign kunnt. Ober wenn ne aans wos Uhrechts über sei Vuegtland gesogt hot, noochert war'r epper kaa Feiner, do kunnt'r 'sche ne Leiten stecken und hot's  ne gesteckt, aß se de Köpf neigezuegn habn wie de arme Sünder.  Emoll hot'r fer enn Viehhännler enn Trieb Ochsen nunter af Leipsig geschafft. 'R is dort in enn Gasthuef eigekehrt, und de Leit habn ne ausgefregt, wue'r her wär und wos'r do in Leipsig machet und esue fort. Wie'r no gesogt hot, aß'r sei Haamet in Vuegtland hett, habn ne de Leit barmharzig ahgeschaut und habn gemaant: ""Ach, Sie armer Mann! Aus diesem Sibirien sind Sie, wo man den Sommer kaum kennt und der Winter, der schreckliche Winter, Ihnen das Eis in Massen und den Schnee in der Höhe von mehreren  Ellen bringt, wo der Wind Ihnen die Schnehwehen zehn, fünfzehn Ellen hoch auftürmt, wie wir schon oft gelesen und in der Schule gehört haben! Oh, Sie armer Mann, Sie armer Mann!"" ""Fuffze Ehln"", hot dr Pummerfranz gesogt, ""des is gar nix; be uns leit dr Schnie oft sechzig, aah achtzig und wuehl neinsig Ehln huech!"" Do habn de Leit Maul und Aagn aufgesperrt und immer wieder gesogt: "" Ach! Die armen, armen Leute!"" Ober dr. Pummerfranz hot siech net irr machen lossen und hot immer watterfort derziehelt: ""Hah, kumme Se när emol nauf ze uns und senne se unnere huehng Fichten und Tanne ah! Wos des fer Baamer sei! Die sei manichs Mol wuehl hunnert Ehln huech. Und wos glaabn Se denn? Do leit sen aah noch drauf bis nauf de öberschten Giebel. Kumme Se ner emol nauf un senne Se siech's ah!"" Do habn de Leit immer noch Maul und Aagn aufgesparrt, ober gesogt habn se nix mehr.",,https://www.sachsen-lese.de/streifzuege/mundartliches/wie-huech-dr-schnie-leit/,2026-07-10,Louis Riedel,,,poetry,2339
163,"Gestern war ich drauß‘n Wald kaa Schwammel war ze sah. Bie überol rümhargewürgt un hatt bluß kalte Ba. Ne Wag zengst naus durchn Klötzerwald, dan harrlichn Buchnwald na, de Hirschlack nauf bis ofn Barg, ´s kam bal der Mittig ra. Nu dacht ich: Wart nær, nu is Schluß, die Laaferei härt auf. ´s Sackel stok noch leer in Rock un ‘s Masserle ubn drauf. De Hemmbarger Wand ging ‘s laut neizu. Vun Schwamme gar kaa Red. ´s war nischt ze sah, un vunne Gahr, do standen se wie geseet. Un wenn ich en getroffen hob, dan ging ‘s genau wie mir: ‘s tat geder wie spaziern bluß gieh, ‘s war geden wie schenieren. Ich bie noch nei zen Poller-Mann un hob for mich gelacht. A Schieböcker un aa mol Bier hot allus gutgemacht. Un hamzu hob ich Hosenfutter for de Hasle ogeruppt. Die sei im Stalle kreiz un quar vor Frad rümhargehuppt. Mr muß abn Gott for allis danken of unnerer schinn Ard. Un wenn ‘s aa kaane Schwamme gob, der Spaß war doch wos wart.",,https://www.sachsen-lese.de/streifzuege/mundartliches/wu-heier-bluss-de-schwamme-stacken/,2026-07-10,Albert Schädlich,,,poetry,934
164,"Heit haben mer de Kerwe, drim sei mer sue frueh, de Mutter kocht Ludeln und Rindflaasch drzu, aah Wickelkließ haben mer, vun waazene Mehl, und Flaasch, wos mer haben miegn, drim sei mer fidel. De Kerwe sell sell kumme vun „Kirchweihfest“ her, kaa Mensch denkt zer Kerwe eich an de Kerch mehr; an Essen und Trinken werd heit nähr gedacht, gespielt und gesunge, geolbert, gelacht. Acht Tog vur dr Kerwe giehet’s Hungern drauf ah, und sei de Kuhng fartig, nooch mach mer uns nah. ‘s is eich be meiner Seel oft net ze sogn, weler Buhzen neigiehet in enn hungrigen Mogn! Wos braucht mer fer siech und de aagne Leit! Und wenn nu erscht gar e Herd Fremme ahzeit! Wenn Kerwegäst kumme, des fraat ann wuehl sehr, doch genne se wieder, fraat’s ann oft noch mehr. Zer Kerwe, do geign se und blosen se aah, und Gunge und Maadle, die schmeißen de Baa, und ‘s fährt epper net in de Gungen ellaa, ‘s tanzt dr alt Voter mit dr Mutter enn Raa. Wer bei seiner Alten hockt gahraus, gahrei, zer Kerwe, do schleicht’r ins Wirtshaus miet nei. Des sei nooch de schlimmsten, des könnt’r mr glaabn, wenn die’s nähr derschmeckt haben, die miegn nimmer haam. Zer Kerwe is alt und gung, alles fidel; und wern de Köpf schwerner, werd manchmol Krackeel. Des is eich e Lust, do giehet’s lebhaftig her, ‘s kriegt mancher e Schell miet, ‘r waß net wuher. Drei Tog giehet’s sue fort, nooch is alles verbei, nooch essen mer barfessen Erdepfelbrei; und schmeckt’s r net, denk mer, wie’s zer Kerwe schie war, und fraae uns wieder afs kummete Gahr.",,https://www.sachsen-lese.de/streifzuege/mundartliches/zer-kerwe/,2026-07-10,Louis Riedel,,,poetry,1510
165,"Zu Neijahr hatt'ch mer vorgenomm, De Daache alle wiese gomm, Zu gondrolliern druff, obse nich 'ne gleene Freide hamm fier mich. Un wärklich, änne Gleenichgeet Zum Frei'n gab's bei mir jederzeet. Jn mein Galänder malte ich Drum unter jeden Daach ä Schtrich. Un wie nu's Jahr zu Ende war, da zählt' ich deitlich, zählt' ich glar Dreihundertfinfunsächzichs Freiden. (Dadsächlich, ich bin zu beneiden.)",,https://www.sachsen-lese.de/streifzuege/mundartliches/zu-neijahr/,2026-07-10,Lene Voigt,Leipzig,,poetry,398
166,"Zum Schnäderedäng, zum Schnäderedeng, de Luft is raa vun Plaue bis nooch Falk'nschtaa. Ja Dreher tanz'n is mei Leb'n,is ka doch gar nischt Schönersch gem als wie in Tüchting Dreher hee, der is doch gar ze schee. Un geht's an da Schtiefelsuhl'n die mog meintwöng d'r Teuf'l hul', der Schust'r macht m'r neue Schuh', drin tanz ich immer zu. Zum Schnäderedäng, zum Schnäderedeng, de Luft is raa vun Plaue bis nooch Falk'nschtaa. De Marie mit ne Christian, D'r Hein'r mit d'r dick'n Ann. Un guck'n unre Alt'n zu Wie mir uns drehe rumm su D'r Kant'r mit d'r Bauerschfraa, Do denk'n sa gewiß mit Freud Die tanz'n Dreher aa Na Herr vom Gut' den kimmt's o aa, Der packt de gunge Wört'n aa Un lustig wie a Wörb'lwind Geht's dorch ne Saal geschwind Zum Schnäderedäng usw. Zum Schnäderedäng usw.",,https://www.sachsen-lese.de/streifzuege/mundartliches/zum-75-todestag-von-hilmar-mueckenberger/,2026-07-10,Hilmar Mückenberger,Vogtland,<1937,poetry,784
167,"Wir winschen eich in neien Gahr viel Glück un Se'ng immerdar, Gesundheit un e langes Läm, das mag eich Gott vun Himmel gäm. Mein Sprichlein is zwar klein, doch wahr: Ihr sollt glücklich sein in diesem neien Gahr!",,https://www.sachsen-lese.de/streifzuege/mundartliches/zum-neuen-jahr/,2026-07-10,,Erzgebirge,,poetry,212
168,"Ich wünsch eich aah e neies Gahr, das alte is vergange. Dass‘s besser ward wie‘s alte war, me kamr net verlange. Dos is mei Wunsch zun neie Gahr: ‘s söll besser sei, wie‘s alte war: Ne Stall vull Härner (Vieh) ne Buden vull Kärner (Getreide) ‘s Wasserhaus vull Millich, kann Menschen nischt schillig (schuldig). Grüss dich Gott, du neies Gahr! Viel Segn, Fried un Glück dos brengst du doch wuhl mit!",,https://www.sachsen-lese.de/streifzuege/mundartliches/zun-neie-gahr/,2026-07-10,Volksmund,,,poetry,399
169,"Achterbahn der Gefühle auf der @annaberger_kaet Es ging weit nach oben und steil nach unten. Zwischen G-Kräften, leckerem Essen und viel Spaß kamen mir doch einige erzgebirgische Wörter in den Kopf. Zum Glück war das das einzige was mir in den Kopf geschossen kam Wie sieht's bei Dir aus? Adrenalinjunkie oder schaust Du's Dir lieber von unten an und genießt Essen und Atmosphäre?","Achterbahn dr Gefihle auf dr Annebarger Kaat. Is ging weit nooch uuhm und steil nooch unt'n. Zwischen G-Kräften, leckerm Assn un viel Spoß kame mir doch einiche arzgebargsche Wertor in dn Kopp. Zen Gligg war's is eenzsche wos mir in dn Kopp geschossn kam Wie sieht's bei Dir aus? Adrenalintschankie oder guckst De Dir's lieber von unt'n ah und genießt Assn und Atmosphäre?",https://www.instagram.com/p/DZVOe5ON7dg/,2026-07-20,@simplysaxony,Erzgebirge,2026,instagram,380
170,"Manchemol kennt mr ehfach ausflipp'n. Un in bester Mundart flippt sich's doch glei viel besser oder? Egal ob Krak'l, Rotz oder Bleedmaa, de Luft muss naus. Welches Wort liegt Eich direkt auf dr Zung wenn's ze viel ward?","Manchmal könnte man einfach ausflippen. Und in bester Mundart flippt sich's doch gleich viel besser oder? Egal ob Krak'l, Rotz oder Bleedmaa, die Luft muss raus. Welches Wort liegt Euch direkt auf der Zunge wenn's zu viel wird?",https://www.instagram.com/p/DZDM8SYtOrb/,2026-07-20,@simplysaxony,Erzgebirge,2026,instagram,219
171,"Ab in de arzgebargsche Kich. Allene in arzgebargschen Kochbichern lauern su viele grußartiche Begriffe, aber losst uns arschtmol mit de Grundloong ahfange. Vom Schneidbraad'l bis zen Kließlhebor. Welche Gerichte und Begriffe fall'n Eich noch ei? Itze bi iech abor raus, iech hob Hunger","Ab in die erzgebirgische Küche. Alleine in erzgebirgischen Kochbüchern lauern so viele großartige Begriffe, aber lasst uns erstmal mit den Grundlagen beginnen. Vom Schneidbraad'l bis zum Kließlhebor. Welche Gerichte und Begriffe fallen Euch noch ein? Jetzt bin ich aber raus, ich hab Hunger",https://www.instagram.com/p/DYxMlAyNLnH/,2026-07-20,@simplysaxony,Erzgebirge,2026,instagram,285
172,"War kennt de Werter die keener kennt??? Dis war e Fast, 150 Musiker fir Anton Günther un mir mittendrinne. Auf dr Bühne in besten Ausblick auf Eich alle gewurfn un unten ner feine Leit vor de Kamera gezerrt. Un noch mehr feine Leit getroffn. Dr Anton hätt siech gefreet. Aber itze mol Butter bei de Fische bzw. Semf of de Brotworscht, war von Eich kennt de arzgebargsche Werter die sonst keener kennt???","War kennt de Werter die keener kennt??? Das war ein Fest, 150 Musiker für Anton Günther und wir mittendrin. Auf der Bühne den besten Ausblick auf Euch alle geworfen und unten ner feine Leit vor die Kamera gezerrt. Und noch mehr feine Leit getroffen. Dr Anton hätte sich gefreet. Aber jetzt mal Butter bei die Fische bzw. Semf of de Brotworscht, wer von Euch kennt de erzgebirgische Wörter die sonst keener kennt???",https://www.instagram.com/p/DYfJ0DNNz-w/,2026-07-20,@simplysaxony,Erzgebirge,2026,instagram,403
173,"Welches Lied von Anton Günther is Dei Liebstes? Zen kommenden ""150 Musikanten für Anton Günther"" Event von @kuk_erz gibt's ene Mundart Monday Spezialfolge, de kaum ener hot unre Mundart su geprägt wie er. E echter Erzfluencer seiner Zeit. Bist De am 17. Mai miet am Start in @stadt_annaberg_buchholz ?","Welches Lied von Anton Günther ist Dein Liebstes? Zum kommenden ""150 Musikanten für Anton Günther"" Event von @kuk_erz gibt es eine Mundart Monday Spezialfolge, denn kaum einer hat unsere Mundart so geprägt wie er. Ein echter Erzfluencer seiner Zeit. Bist Du am 17. Mai mit am Start in @stadt_annaberg_buchholz ?",https://www.instagram.com/p/DYNIU5BtzZG/,2026-07-20,@simplysaxony,Erzgebirge,2026,instagram,301
174,"Gliggauf ihr Leit! An dr Drehbank fliegen de Spää – und wos machn mr drmit? Richtsch, arschst flieng se ins Aach und drnooch machn mr drmit e Huscherle im Ufn Ihr wisst ja: Huscherle (e scheenes kleenes Feier ahzinden) war letztes Gahr offiziell is Wort des Gahres im Arzgebirg. Aber itze seid IHR drah! Mr suchen is Wort des Gahres 2026! Welcher arzgebirgsche Begriff hot's dieses Gahr vordient, ganz uum ze stihe? 1Soocht ihr bei eich Spaa, Spää oder doch wos ganz annersch? 2Wos is Eier Vorschlooch fir is neie Wort des Gahres? Schreibt’s mir nei. Iech bi gespannt wie e Flitzebuung.","Glück auf ihr Leit! ​An der Drehbank fliegen de Spää – und was machen wir damit? Richtig, erst fliegen sie ins Aach und danach machen wir damit e Huscherle im Ufn ​Ihr wisst ja: Huscherle (ein schönes kleines Feuer anzünden) war letztes Jahr offiziell das Wort des Jahres im Erzgebirge. Aber jetzt seid IHR gefragt! ​Wir suchen das Wort des Jahres 2026! Welcher erzgebirgische Begriff hat es dieses Jahr verdient, ganz oben zu stehen? ​1Sagt ihr bei euch Spaa, Spää oder doch was ganz anderes? 2Was ist euer Vorschlag für das neue Wort des Jahres? ​Schreibt’s mir nei. Ich bin gespannt wie ein Flitzebogen.",https://www.instagram.com/p/DX7GrSdNQ5c/,2026-07-20,@simplysaxony,Erzgebirge,2026,instagram,586
175,"Arzgebargsch-Vokabeltest: De „Husn“-Edition! Is gibt Wertor, die muss mr ehfach fühln. Heit klärn mr mol de warklich wichtschn Froong im Arzgebirg: 1Wos is dr Unnerschied zwischn Haasn, Hoosn un Huusn? 2Warum sollte mr im Sommer dringend seine „Kaas-Bee“ lüftn? 3Un welche „Hus“ hob iech in dr List komplett vorgassn? Schreibt mir eire Dialekt-Favoriten in de Kommentare!","Erzgebirgisch-Vokabeltest: Die „Husn“-Edition! Es gibt Wörter, die muss man einfach fühlen. Heute klären wir mal die wirklich wichtigen Fragen im Erzgebirge: 1Was ist der Unterschied zwischen Haasn, Hoosn und Huusn? 2Warum sollte man im Sommer dringend seine „Kaas-Bee“ lüften? 3Und welche „Hus“ habe ich in der Liste komplett vergessen? Schreibt mir eure Dialekt-Favoriten in die Kommentare!",https://www.instagram.com/p/DXpFJuztr79/,2026-07-20,@simplysaxony,Erzgebirge,2026,instagram,371
176,"1. Nu saht naus wie's wattern tut, saht naus wie's schneit, heit känn' mr net ham gieh denn dr Wach is za weit, heit känn' mr net ham gieh, denn dr Wach is' za weit. E nu sa ja, e nu sa ja, drem bleibn mr noch a weng do, e nu sa ja, e nu sa ja, drem bleib'n mr noch a weng do. 2. Ja heit be dan Watter Do känn' mr net ham gieh, |:Mr kännt'n sich verlafn On wisst'n net wuhie. :| Chor: E nu sa ja, u. s. w. 3. Wos wolln mr denn mach'n, Wos wolln mr denn treib'n, |:Be dan Watter iss en best'n, Wenn mr do sitz'n bleib'n. :| Chor: E nu sa ja, u. s. w. 4. Da Ther is' verwattert. Da Fanster sei gefrorn, |:Owerhenna en dan Schtül Iss gemüthlicher word'n. :| Chor: E nu sa ja, u. s. w. 5. Heit schlüs'st mr kan Hund naus Heit müsst mr drfrern, |:Drem tut när racht flässich En Ufn nei schern. :| Chor: E nu sa ja, u. s. w. 6. Schenkt när noch a Halwa A Halwa schenkt ei, |:Mer bleib'n heit noch lustig War wass wu mr morgn sei:| Chor: E nu sa ja, u. s. w.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/bleibn-mr-noch-a-weng-do/,2026-07-20,Anton Günther,Erzgebirge,1902,poetry,951
177,"1. An dr Grenz ve Sachsn, wu de Schwarzbeer wachsn, wu sich Braatnboch hiezieht, wu’s nem nooch Hansgörgnstodt gieht, dortn stieht a Wirtshaus guckt dorch Busch on Baam raus ubn is aa a Tafl drah, die zeicht’s en jedn ah: Dos is de Draackschänk, is weit on braat bekannt, weit rem in Sachsn wie in Böhmerland, on gieht mr dort verbei, do räßt’s en jedn nei, war in dr Draakschänk ruht, dar klabt aa gut 2. Drackit klingt dar Nahma, dos is rachter Sahma, Wos do in dan Wirtshaus is, denkt a manicher ganz gewiß, Doch sitzt aaner drinna, griecht’rsch aa ball inna, Manicher Grienerts is net rut on singt sei Liedl gut. Refr. Su is mit’r Draackschänk usw. 3. När dos guta Assn, dos mächt mr orndlich frassn, Bier on Wei in Hüll on Füll, alles gut on kost net viel, Is mr aweng besoffn, kah mr aa dort schlofn, De ganza Nacht, en ganzn Toch, wenns paßt, de ganza Woch. Refr. Su is in dr Draaksch. usw. 4. Neilich war ich drinna, ich worsch aa ball inna, Gesonga habn mr on gelacht, bis tief nei in sinkiter Nacht, ’s Bier war gut on’s Assn, ich hett ball drauf vergassn, Su a Hetz on su a Labn, ich kam ball nimmer ham. Refr. Schuld war de Draackschänk usw.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/de-draackschaenk/,2026-07-20,Anton Günther,Erzgebirge,1904,poetry,1153
178,"In Winter, wenn 's oft störmt on schneit, wenn's wattern tut wie net gescheit, wenn 's Windwehe schmeßt bis an Fanster ra, deß mer oft net naussaah ka, on is derzu racht pfaarisch kalt, deß mer kan Hund nausstußen tut, ja do is an schönnsten of der Ufenbank, wenn es Pfeifel brennt, werd de Zeit net lang, wenn es Feier brasselt is in Stübel warm, do ka's wattern, deß Gott erbarm. On wenn mer Obnd oft hutzen gieht, do is mer fruh, wenn mer es Haifel sieht. Mer muß oft woten bis an de Knie, ober es is waß Gott ganz schie. O)n kömmt mer nort in Stübel nei, haaßt's: „willkomme, namm när Platz. Komm setz dich mit of der Ufenbank, zünd e Pfeifel a, werd de Zeit net lang, wenn es Feier brasselt is in Stübel warm, do ka's wattern, deß Gott erbarm."" On sitzt mer nort racht schie besamm, do is Gemütlichkeit on Laabn. Do werd erzöhlt on Hetz gemacht bis oft nooch Mitternacht. Der Kaffeetopp stieht in der Rähr, waar will, daar schö'ppt sich ei. On do setzt mer sich halt of der Ufenbank, denn ben Raffeetopp werd de Zeit net lang, wenn es Feier brasselt is in Stübel warm, do ka's wattern, deß Gott erbarm. Hot aaner oft racht weit ze gieh, do muß 'r in Winter viel ausstieh, do zwickt 's in de Hand on in de Ohrn on der Bart is eigefrorn. Ober kömmt mer ham, werd sich ausgezugn, en Schnee dan stampt mer o. On do setzt mer sich halt of der Ufenbank, zünd e Pfeifel a, werd de Zeit net lang, wenn es Feier brasselt is in Stübel warm, De Ufenbank die is aah gut, wenn 's derham e Mol gewittern tut, wenn de Fraa brommt on net aufhärn will, is der Ma ganz aafach still. Er sogt gar nischt on denkt derbei: Die hart schu wieder auf. Er setzt sich halt of der Ufenbank, zünd e Pfeifel a, werd de Zeit net lang, wenn es Feier brasselt is in Stübel warm, do ka's wattern, deß Gott erbarm. On is mer in der Fremd, uje, do sieht mer oft kaa bissel Schnee, ve Gemütlichkeit ist aah kaa Red, on es Hutzengieh kennt mer net. Do denkt mer freilich manichsmol, is mer su e motterlaa: Ach wie schie is derham of der Ufenbank, wenn es Pfeifel brennt, werd de Zeit net lang, wenn es Feier brasselt is in Stübel warm, do ka's wattern, deß Gott erbarm. Of der Walt, do is schu immer e su, do streiten de Leit on hobn kaa Ruh. E jeder will wos Bessersch sei on bild sich enn Stiefel ei. Do is an besten mer nimmt sei pfeif on lacht sich när aans derzu. Denn an schönsten is of der Ufenbank, wenn es pfeife! brennt, werd de Zeit net lang, wenn es Feier brasselt is in Stübel warm, do ka's wattern, deß Gott erbarm.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/de-ufenbank/,2026-07-20,Anton Günther,Erzgebirge,,poetry,2496
179,"In der Fremd draußen, Kinner, ihr känt mer'sch gelaabn, do sog ich när immer: ""Derham is derham."" Do draußen in der Walt, ja do gieht's pulisch zu, wos der aane aufmacht, macht der andere zu. Ze gener Zeit, wu mer mußt diene zwölf Gar ben Militär, stand aaner ve de Guttsgoh in Ungarn ontern Gewehr. Zwölf Gar mußt'r diene, kaamol dorft'r ham, in jedem Brief schrieb'r: Motter, derham is derham. De Bordenhannler raasen viel rüm in der Walt on huln sich of'n Winter e paar Kreizer Gald. De Musiker komme oft gahrlang net ham, ober draußen sogn se alle: ""Derham is derham."" On kömmt aaner naus, daar noch net draußen war, do dauert's net lang, werd dos Sprichwort aah wahr. 'r sogt, derham ka mer'sch Hem in der Stub gleich azieh, in der Fremd muß mer dermit erscht of'n Buden naufgieh. Dos hot mer mei Tog schu ve de Alten gehört, on danen hot's wieder ihr Vater gelehrt. Drüm sogn mer aah derbei: ""Derham is derham, när derham mächt ich sei.""",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/derham-is-derham/,2026-07-20,Anton Günther,Erzgebirge,,poetry,943
180,"Ich gieh' en da Schwamma Früh wenn d'r Toch grät, Wenn de Vögl schü' senga Gieh' ich über d'r Had'. On komm ich en Wald nei Bi' ich wie drham Mich kennt a jed's Flackl, Ich kenn jed'n Bam. Ofn erschte'n Blick sah' ich's An Fichtl schuh' a' Eb onter de Est wu A Pilzl schtieh kä'. Su laf ich en Wald 'rem Bergauf un' bergo. On' such' a su lang. Bis ich's Sackl vull ha'. Wie schü' is' en Wenter, Hot mer Schwamma en Haus Do macht mer ena Supp'. Oder Schwammasoß draus. Ich bi 'a Schwammagieher On bleib' a' drbei. Ich gieh' en da Schwamma, Su lang' Schwamma sei.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/dr-schwammagieher/,2026-07-20,Anton Günther,Erzgebirge,1898,poetry,561
181,"1. De Sonn steigt hintern Wald drüb'n nei, besaamt de Wolken ruut: a jeder legt sei Warkzeig hie un schwenkt zen Gruß senn Hut. 's is Feierobnd, 's is Feierobnd, es Togwark is vollbracht, 's gieht alles seiner Hamet zu; ganz sachte schleicht de Nacht. 2. Un übern Wald a Vögele fliegt nooch senn Nastel zu, vun Darfel drüb'n a Glöckel klingt, das mahnt: Legt eich ze Ruh! 's is Feierobnd, 's is Feierobnd... 3. Do zieht's wie Frieden dorch der Brust, es klingt als wie a Lied. Aus längst vergangne Zeiten rauscht's gar hamlich dorch's Gemüt. 's is Feierobnd, 's is Feierobnd.... 4. Gar mannigs Herz hot ausgeschlogn, vorbei is Sorg un Müh, un überm Grob ganz sachte zieht a Rauschen drüber hie. 's is Feierobnd, 's is Feierobnd...",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/feierobnd/,2026-07-20,Anton Günther,Erzgebirge,,poetry,730
